OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice
ORD200879,2025-04-08,C56622,PHONE,2,547.67,932 MAIN ST,GIFT CARD,SHIPPED,TRK86373987,3,NO_COUPON,INSTAGRAM,1095.34
ORD200880,2025-03-12,C85074,LAPTOP,4,233.7,506 MAIN ST,ONLINE,SHIPPED,TRK63133878,8,SAVE10,FACEBOOK,934.8
ORD200881,2023-01-03,C59579,TABLET,2,448.85,386 MAIN ST,CREDIT CARD,PENDING,TRK48000034,6,NO_COUPON,INSTAGRAM,897.7
ORD200882,2025-06-28,C43335,PHONE,2,274.12,533 MAIN ST,CASH,DELIVERED,TRK91848650,6,FREESHIP,REFERRAL,548.24
ORD200883,2025-05-13,C43595,PRINTER,5,561.48,451 MAIN ST,ONLINE,DELIVERED,TRK25317348,9,FREESHIP,FACEBOOK,2807.4
ORD200884,2024-05-15,C71471,CHAIR,1,595.54,817 MAIN ST,GIFT CARD,SHIPPED,TRK52137079,4,NO_COUPON,INSTAGRAM,595.54
ORD200885,2024-04-07,C61090,LAPTOP,4,515.59,387 MAIN ST,CREDIT CARD,SHIPPED,TRK36388962,7,FREESHIP,GOOGLE,2062.36
ORD200886,2023-10-25,C29620,PHONE,1,460.13,792 MAIN ST,CREDIT CARD,RETURNED,TRK22046456,1,NO_COUPON,GOOGLE,460.13
ORD200887,2024-12-19,C67932,CHAIR,3,171.66,857 MAIN ST,DEBIT CARD,DELIVERED,TRK88547534,7,NO_COUPON,GOOGLE,514.98
ORD200888,2024-07-23,C14427,LAPTOP,2,266.95,833 MAIN ST,CREDIT CARD,PENDING,TRK58024529,3,NO_COUPON,INSTAGRAM,533.9
ORD200889,2024-10-27,C36725,MONITOR,5,650.72,350 MAIN ST,CREDIT CARD,CANCELLED,TRK16808790,8,WINTER15,EMAIL,3253.6
ORD200890,2023-08-11,C51921,LAPTOP,3,439.53,943 MAIN ST,DEBIT CARD,PENDING,TRK85741716,5,NO_COUPON,GOOGLE,1318.59
ORD200891,2023-11-11,C36534,MONITOR,3,654.54,918 MAIN ST,CASH,RETURNED,TRK38952138,7,SAVE10,REFERRAL,1963.62
ORD200892,2024-06-04,C72043,DESK,1,394.53,480 MAIN ST,CASH,SHIPPED,TRK40896408,2,FREESHIP,REFERRAL,394.53
ORD200893,2023-03-21,C99533,MONITOR,1,678.01,696 MAIN ST,CASH,PENDING,TRK55701253,4,FREESHIP,REFERRAL,678.01
ORD200894,2023-05-23,C90852,TABLET,3,575.01,852 MAIN ST,ONLINE,CANCELLED,TRK37551831,8,WINTER15,INSTAGRAM,1725.03
ORD200895,2023-11-09,C81882,CHAIR,3,154.64,832 MAIN ST,DEBIT CARD,PENDING,TRK62371264,6,WINTER15,FACEBOOK,463.92
ORD200896,2024-10-18,C85466,DESK,3,147.29,102 MAIN ST,GIFT CARD,SHIPPED,TRK66764177,3,FREESHIP,GOOGLE,441.87
ORD200897,2024-09-03,C87995,LAPTOP,4,481.48,358 MAIN ST,GIFT CARD,DELIVERED,TRK38730545,5,SAVE10,INSTAGRAM,1925.92
ORD200898,2025-03-05,C44619,MONITOR,3,158.37,742 MAIN ST,CASH,SHIPPED,TRK66662528,6,NO_COUPON,REFERRAL,475.11
ORD200899,2025-04-23,C99904,PRINTER,2,323.37,552 MAIN ST,ONLINE,PENDING,TRK83843411,3,SAVE10,INSTAGRAM,646.74
ORD200900,2025-02-07,C52342,LAPTOP,5,73.83,991 MAIN ST,DEBIT CARD,PENDING,TRK67342586,9,NO_COUPON,INSTAGRAM,369.15
ORD200901,2024-04-28,C44277,TABLET,1,458.63,839 MAIN ST,DEBIT CARD,RETURNED,TRK79321479,4,WINTER15,REFERRAL,458.63
ORD200902,2024-07-13,C61162,MONITOR,4,180.25,813 MAIN ST,DEBIT CARD,CANCELLED,TRK76712124,7,NO_COUPON,FACEBOOK,721.0
ORD200903,2023-05-17,C80868,MONITOR,3,473.49,205 MAIN ST,CREDIT CARD,PENDING,TRK56186636,7,NO_COUPON,EMAIL,1420.47
ORD200904,2025-02-05,C16693,MONITOR,4,237.43,262 MAIN ST,CASH,CANCELLED,TRK41146508,8,WINTER15,REFERRAL,949.72
ORD200905,2023-11-23,C67818,LAPTOP,1,442.39,101 MAIN ST,GIFT CARD,PENDING,TRK81978113,6,FREESHIP,FACEBOOK,442.39
ORD200906,2024-09-03,C49938,MONITOR,1,62.12,141 MAIN ST,CASH,RETURNED,TRK80175572,2,NO_COUPON,EMAIL,62.12
ORD200907,2024-08-04,C90898,DESK,5,298.39,583 MAIN ST,GIFT CARD,CANCELLED,TRK52935170,7,WINTER15,REFERRAL,1491.95
ORD200908,2025-05-06,C35117,DESK,2,697.93,332 MAIN ST,CREDIT CARD,CANCELLED,TRK27155709,2,SAVE10,GOOGLE,1395.86
ORD200909,2024-05-27,C60203,TABLET,2,291.85,569 MAIN ST,CASH,SHIPPED,TRK76525279,5,FREESHIP,INSTAGRAM,583.7
ORD200910,2024-05-31,C36174,PRINTER,3,308.98,348 MAIN ST,CASH,DELIVERED,TRK26397548,3,SAVE10,INSTAGRAM,926.94
ORD200911,2024-08-13,C80872,DESK,5,396.86,593 MAIN ST,CASH,CANCELLED,TRK43967487,9,SAVE10,INSTAGRAM,1984.3
ORD200912,2024-01-22,C67604,DESK,2,139.69,318 MAIN ST,ONLINE,RETURNED,TRK85545920,7,FREESHIP,EMAIL,279.38
ORD200913,2023-02-16,C45599,PRINTER,5,475.95,505 MAIN ST,CREDIT CARD,RETURNED,TRK62277685,8,WINTER15,FACEBOOK,2379.75
ORD200914,2025-02-10,C70352,DESK,1,626.6,955 MAIN ST,GIFT CARD,RETURNED,TRK51589589,4,WINTER15,FACEBOOK,626.6
ORD200915,2024-02-16,C20643,LAPTOP,4,502.99,939 MAIN ST,DEBIT CARD,SHIPPED,TRK30736692,4,WINTER15,REFERRAL,2011.96
ORD200916,2024-06-21,C35669,PRINTER,5,578.83,165 MAIN ST,CASH,RETURNED,TRK13928455,6,NO_COUPON,REFERRAL,2894.15
ORD200917,2025-01-20,C65524,LAPTOP,5,383.82,836 MAIN ST,CREDIT CARD,RETURNED,TRK19315310,7,FREESHIP,GOOGLE,1919.1
ORD200918,2025-06-24,C74359,LAPTOP,5,368.25,706 MAIN ST,ONLINE,DELIVERED,TRK18250450,5,NO_COUPON,INSTAGRAM,1841.25
ORD200919,2025-02-07,C92086,PRINTER,2,374.6,187 MAIN ST,ONLINE,SHIPPED,TRK23357668,3,FREESHIP,REFERRAL,749.2
ORD200920,2025-03-12,C26137,TABLET,2,428.09,978 MAIN ST,CREDIT CARD,RETURNED,TRK98110407,6,NO_COUPON,INSTAGRAM,856.18
ORD200921,2023-07-24,C90573,TABLET,1,438.93,144 MAIN ST,GIFT CARD,CANCELLED,TRK90075720,3,SAVE10,REFERRAL,438.93
ORD200922,2024-06-17,C81857,DESK,2,563.82,487 MAIN ST,CREDIT CARD,PENDING,TRK79737732,3,NO_COUPON,INSTAGRAM,1127.64
ORD200923,2023-02-11,C91582,PRINTER,3,649.93,836 MAIN ST,CREDIT CARD,PENDING,TRK99938245,7,WINTER15,FACEBOOK,1949.79
ORD200924,2025-03-22,C81319,PRINTER,5,268.43,991 MAIN ST,CASH,RETURNED,TRK55330558,5,SAVE10,EMAIL,1342.15
ORD200925,2024-12-20,C78500,MONITOR,5,502.47,304 MAIN ST,ONLINE,SHIPPED,TRK97460884,10,WINTER15,EMAIL,2512.35
ORD200926,2024-03-20,C67533,DESK,1,26.95,672 MAIN ST,CASH,DELIVERED,TRK14566395,1,WINTER15,EMAIL,26.95
ORD200927,2023-02-14,C35566,LAPTOP,4,64.69,638 MAIN ST,DEBIT CARD,SHIPPED,TRK10003020,7,WINTER15,GOOGLE,258.76
ORD200928,2024-05-09,C77166,LAPTOP,3,247.11,821 MAIN ST,DEBIT CARD,RETURNED,TRK18896595,3,WINTER15,REFERRAL,741.33
ORD200929,2024-10-16,C67936,TABLET,2,536.25,553 MAIN ST,DEBIT CARD,PENDING,TRK71803414,3,NO_COUPON,EMAIL,1072.5
ORD200930,2024-12-16,C59554,PHONE,2,456.04,382 MAIN ST,DEBIT CARD,RETURNED,TRK28182447,4,FREESHIP,EMAIL,912.08
ORD200931,2024-01-01,C14005,PRINTER,2,40.23,623 MAIN ST,CREDIT CARD,CANCELLED,TRK87567926,4,SAVE10,GOOGLE,80.46
ORD200932,2023-03-26,C26118,LAPTOP,2,72.39,168 MAIN ST,ONLINE,DELIVERED,TRK15334251,7,WINTER15,INSTAGRAM,144.78
ORD200933,2023-01-26,C59685,MONITOR,2,394.16,255 MAIN ST,ONLINE,SHIPPED,TRK43718093,2,NO_COUPON,REFERRAL,788.32
ORD200934,2025-06-01,C40304,LAPTOP,4,119.84,692 MAIN ST,GIFT CARD,SHIPPED,TRK85790948,8,FREESHIP,REFERRAL,479.36
ORD200935,2023-11-24,C39593,PHONE,3,692.71,398 MAIN ST,CREDIT CARD,DELIVERED,TRK62405253,3,FREESHIP,INSTAGRAM,2078.13
ORD200936,2024-01-12,C50612,CHAIR,4,56.66,737 MAIN ST,ONLINE,DELIVERED,TRK44140968,4,SAVE10,INSTAGRAM,226.64
ORD200937,2024-01-16,C39791,CHAIR,2,298.53,536 MAIN ST,DEBIT CARD,CANCELLED,TRK46221436,5,WINTER15,EMAIL,597.06
ORD200938,2023-07-12,C39017,CHAIR,3,331.46,696 MAIN ST,CREDIT CARD,CANCELLED,TRK91155214,6,WINTER15,REFERRAL,994.3799999999999
ORD200939,2025-04-16,C48510,LAPTOP,2,521.4,212 MAIN ST,CASH,DELIVERED,TRK53152886,7,SAVE10,INSTAGRAM,1042.8
ORD200940,2023-03-27,C74003,PRINTER,4,305.32,679 MAIN ST,ONLINE,CANCELLED,TRK91525779,4,SAVE10,GOOGLE,1221.28
ORD200941,2023-07-17,C91155,PRINTER,5,111.7,599 MAIN ST,CREDIT CARD,CANCELLED,TRK82162952,9,FREESHIP,EMAIL,558.5
ORD200942,2023-09-29,C17591,TABLET,1,479.76,882 MAIN ST,CREDIT CARD,PENDING,TRK56070470,1,NO_COUPON,EMAIL,479.76
ORD200943,2023-12-27,C43330,MONITOR,3,193.49,355 MAIN ST,GIFT CARD,RETURNED,TRK71594838,6,FREESHIP,FACEBOOK,580.47
ORD200944,2024-12-16,C32687,LAPTOP,2,426.22,448 MAIN ST,ONLINE,DELIVERED,TRK98284560,7,WINTER15,GOOGLE,852.44
ORD200945,2023-08-20,C79722,TABLET,5,276.44,619 MAIN ST,GIFT CARD,SHIPPED,TRK29976438,10,FREESHIP,REFERRAL,1382.2
ORD200946,2024-05-04,C65021,PHONE,2,404.96,546 MAIN ST,CASH,SHIPPED,TRK20626179,4,SAVE10,EMAIL,809.92
ORD200947,2023-09-07,C85520,PHONE,4,465.66,119 MAIN ST,ONLINE,RETURNED,TRK65994177,9,FREESHIP,EMAIL,1862.64
ORD200948,2024-06-21,C94569,PHONE,2,594.07,739 MAIN ST,GIFT CARD,CANCELLED,TRK79269291,2,NO_COUPON,GOOGLE,1188.14
ORD200949,2023-11-09,C55778,DESK,5,110.38,319 MAIN ST,CASH,PENDING,TRK93797108,10,NO_COUPON,REFERRAL,551.9
ORD200950,2024-05-31,C19722,LAPTOP,1,596.24,891 MAIN ST,CREDIT CARD,RETURNED,TRK78094361,4,FREESHIP,INSTAGRAM,596.24
ORD200951,2024-07-22,C74928,PRINTER,2,306.24,589 MAIN ST,ONLINE,RETURNED,TRK39845914,4,FREESHIP,EMAIL,612.48
ORD200952,2025-02-27,C49111,MONITOR,3,503.39,225 MAIN ST,ONLINE,PENDING,TRK45303393,5,NO_COUPON,FACEBOOK,1510.17
ORD200953,2023-02-06,C43721,PHONE,1,131.61,971 MAIN ST,CASH,SHIPPED,TRK89392104,2,FREESHIP,FACEBOOK,131.61
ORD200954,2024-10-22,C68609,CHAIR,3,443.44,240 MAIN ST,GIFT CARD,SHIPPED,TRK58273778,3,FREESHIP,GOOGLE,1330.32
ORD200955,2023-01-23,C82068,CHAIR,1,408.13,164 MAIN ST,GIFT CARD,SHIPPED,TRK25779180,3,WINTER15,INSTAGRAM,408.13
ORD200956,2024-04-11,C21191,PHONE,2,160.98,381 MAIN ST,DEBIT CARD,DELIVERED,TRK86246309,3,SAVE10,REFERRAL,321.96
ORD200957,2023-01-12,C73575,MONITOR,5,643.89,851 MAIN ST,CASH,RETURNED,TRK23387612,8,WINTER15,FACEBOOK,3219.45
ORD200958,2023-05-13,C82685,DESK,3,158.66,537 MAIN ST,GIFT CARD,DELIVERED,TRK70184320,7,WINTER15,EMAIL,475.98
ORD200959,2024-04-13,C73996,TABLET,2,143.82,856 MAIN ST,CREDIT CARD,RETURNED,TRK74579570,6,SAVE10,INSTAGRAM,287.64
ORD200960,2023-12-11,C87687,LAPTOP,3,379.07,312 MAIN ST,GIFT CARD,PENDING,TRK60383805,3,WINTER15,GOOGLE,1137.21
ORD200961,2024-11-11,C55464,PHONE,1,601.36,532 MAIN ST,ONLINE,SHIPPED,TRK81178598,1,NO_COUPON,FACEBOOK,601.36
ORD200962,2024-09-06,C12459,PHONE,2,142.08,838 MAIN ST,GIFT CARD,DELIVERED,TRK30674085,4,SAVE10,REFERRAL,284.16
ORD200963,2024-03-11,C88075,CHAIR,5,530.34,970 MAIN ST,ONLINE,SHIPPED,TRK42832976,9,FREESHIP,GOOGLE,2651.7
ORD200964,2023-08-20,C18583,PHONE,5,364.42,778 MAIN ST,CREDIT CARD,CANCELLED,TRK43084595,10,SAVE10,REFERRAL,1822.1
ORD200965,2025-06-18,C70412,LAPTOP,4,578.28,791 MAIN ST,GIFT CARD,CANCELLED,TRK22192783,5,FREESHIP,EMAIL,2313.12
ORD200966,2025-05-20,C58503,MONITOR,5,280.52,290 MAIN ST,CREDIT CARD,CANCELLED,TRK12981657,7,WINTER15,FACEBOOK,1402.6
ORD200967,2025-05-06,C52879,TABLET,5,638.92,502 MAIN ST,CREDIT CARD,RETURNED,TRK67403284,5,FREESHIP,GOOGLE,3194.6
ORD200968,2024-02-08,C67870,MONITOR,4,412.2,664 MAIN ST,CREDIT CARD,SHIPPED,TRK72602178,6,WINTER15,REFERRAL,1648.8
ORD200969,2025-06-05,C19439,DESK,1,440.34,675 MAIN ST,GIFT CARD,SHIPPED,TRK25383993,2,WINTER15,FACEBOOK,440.34
ORD200970,2024-09-07,C72664,DESK,1,627.15,241 MAIN ST,CASH,DELIVERED,TRK86694331,5,SAVE10,INSTAGRAM,627.15
ORD200971,2024-05-27,C32650,MONITOR,2,605.26,934 MAIN ST,CASH,CANCELLED,TRK66648743,4,WINTER15,REFERRAL,1210.52
ORD200972,2024-06-09,C66438,LAPTOP,1,90.27,816 MAIN ST,CASH,DELIVERED,TRK32035271,5,SAVE10,FACEBOOK,90.27
ORD200973,2025-06-09,C70010,DESK,5,230.77,141 MAIN ST,ONLINE,PENDING,TRK50594008,10,WINTER15,REFERRAL,1153.85
ORD200974,2023-09-27,C30722,DESK,5,266.78,274 MAIN ST,GIFT CARD,CANCELLED,TRK52088168,5,NO_COUPON,EMAIL,1333.9
ORD200975,2023-05-18,C70529,DESK,1,105.92,974 MAIN ST,GIFT CARD,RETURNED,TRK82165408,6,SAVE10,EMAIL,105.92
ORD200976,2024-04-04,C18984,TABLET,3,589.3,650 MAIN ST,CREDIT CARD,RETURNED,TRK49298239,6,WINTER15,REFERRAL,1767.9
ORD200977,2023-01-28,C85841,CHAIR,4,649.47,608 MAIN ST,CASH,PENDING,TRK99820544,8,SAVE10,GOOGLE,2597.88
ORD200978,2024-06-25,C41508,PRINTER,4,107.49,993 MAIN ST,CASH,DELIVERED,TRK61047536,5,NO_COUPON,GOOGLE,429.96
ORD200979,2023-05-31,C75018,MONITOR,3,669.06,299 MAIN ST,CASH,DELIVERED,TRK51794806,7,SAVE10,FACEBOOK,2007.18
ORD200980,2023-10-14,C84320,CHAIR,3,69.65,107 MAIN ST,CASH,DELIVERED,TRK81093218,7,WINTER15,INSTAGRAM,208.95
ORD200981,2023-11-26,C12609,PHONE,4,136.83,490 MAIN ST,DEBIT CARD,PENDING,TRK56379337,8,SAVE10,EMAIL,547.32
ORD200982,2024-09-06,C64935,MONITOR,1,304.11,707 MAIN ST,GIFT CARD,SHIPPED,TRK42969065,2,SAVE10,REFERRAL,304.11
ORD200983,2024-11-24,C67528,MONITOR,4,296.28,110 MAIN ST,GIFT CARD,SHIPPED,TRK60865210,5,SAVE10,EMAIL,1185.12
ORD200984,2025-02-28,C44176,DESK,1,77.64,706 MAIN ST,CREDIT CARD,SHIPPED,TRK68704764,1,FREESHIP,FACEBOOK,77.64
ORD200985,2024-07-20,C92788,DESK,1,243.71,948 MAIN ST,GIFT CARD,DELIVERED,TRK83835361,6,SAVE10,GOOGLE,243.71
ORD200986,2024-09-07,C69213,LAPTOP,4,644.96,533 MAIN ST,CREDIT CARD,PENDING,TRK67837331,7,FREESHIP,EMAIL,2579.84
ORD200987,2025-06-05,C67387,PHONE,5,283.73,436 MAIN ST,GIFT CARD,PENDING,TRK54120003,8,FREESHIP,INSTAGRAM,1418.65
ORD200988,2025-02-04,C90318,DESK,2,629.56,818 MAIN ST,GIFT CARD,CANCELLED,TRK52765043,5,WINTER15,INSTAGRAM,1259.12
ORD200989,2023-03-23,C49995,LAPTOP,4,246.11,559 MAIN ST,CREDIT CARD,PENDING,TRK33212013,4,SAVE10,INSTAGRAM,984.44
ORD200990,2023-11-19,C52313,PHONE,2,418.26,913 MAIN ST,DEBIT CARD,PENDING,TRK67368559,2,SAVE10,GOOGLE,836.52
ORD200991,2024-05-09,C10211,DESK,5,127.18,598 MAIN ST,DEBIT CARD,CANCELLED,TRK68938335,10,FREESHIP,GOOGLE,635.9000000000001
ORD200992,2024-08-27,C97907,PRINTER,3,586.21,933 MAIN ST,GIFT CARD,PENDING,TRK89637569,4,WINTER15,REFERRAL,1758.63
ORD200993,2024-04-06,C61384,MONITOR,3,267.45,576 MAIN ST,GIFT CARD,DELIVERED,TRK33323210,5,WINTER15,INSTAGRAM,802.3499999999999
ORD200994,2024-06-27,C27613,TABLET,4,615.65,971 MAIN ST,DEBIT CARD,DELIVERED,TRK63701318,9,WINTER15,GOOGLE,2462.6
ORD200995,2023-11-18,C99271,MONITOR,2,113.29,959 MAIN ST,CASH,PENDING,TRK87832736,5,SAVE10,FACEBOOK,226.58
ORD200996,2024-04-28,C28648,MONITOR,4,473.86,101 MAIN ST,DEBIT CARD,DELIVERED,TRK92240846,7,SAVE10,FACEBOOK,1895.44
ORD200997,2023-11-27,C26210,LAPTOP,3,444.75,805 MAIN ST,CASH,DELIVERED,TRK40616861,6,SAVE10,FACEBOOK,1334.25
ORD200998,2023-05-19,C90350,PHONE,2,183.67,783 MAIN ST,DEBIT CARD,CANCELLED,TRK22824230,6,SAVE10,GOOGLE,367.34
ORD200999,2023-12-24,C61957,PRINTER,1,483.38,652 MAIN ST,CASH,PENDING,TRK43983841,6,FREESHIP,GOOGLE,483.38
ORD201000,2023-06-21,C90132,PRINTER,5,260.93,582 MAIN ST,ONLINE,DELIVERED,TRK52664903,9,SAVE10,EMAIL,1304.65
ORD201001,2023-12-08,C31371,PRINTER,2,253.68,122 MAIN ST,GIFT CARD,SHIPPED,TRK19554327,6,NO_COUPON,REFERRAL,507.36
ORD201002,2025-06-19,C83911,TABLET,4,699.88,944 MAIN ST,CASH,PENDING,TRK33188106,5,WINTER15,REFERRAL,2799.52
ORD201003,2023-01-11,C84700,PRINTER,5,319.97,582 MAIN ST,CASH,SHIPPED,TRK14706969,7,SAVE10,GOOGLE,1599.85
ORD201004,2025-06-09,C87529,CHAIR,4,246.91,296 MAIN ST,ONLINE,PENDING,TRK15739505,8,SAVE10,REFERRAL,987.64
ORD201005,2023-03-02,C38065,PRINTER,3,392.85,426 MAIN ST,CREDIT CARD,RETURNED,TRK11448295,6,NO_COUPON,GOOGLE,1178.55
ORD201006,2024-05-27,C27435,TABLET,5,420.98,860 MAIN ST,CASH,DELIVERED,TRK91458233,7,SAVE10,FACEBOOK,2104.9
ORD201007,2024-03-20,C46651,MONITOR,2,73.26,839 MAIN ST,CASH,PENDING,TRK60444502,4,WINTER15,FACEBOOK,146.52
ORD201008,2023-01-13,C62557,MONITOR,3,410.88,257 MAIN ST,CASH,DELIVERED,TRK12742366,8,FREESHIP,INSTAGRAM,1232.64
ORD201009,2023-09-02,C54494,TABLET,2,176.46,696 MAIN ST,CREDIT CARD,DELIVERED,TRK95958645,2,FREESHIP,EMAIL,352.92
ORD201010,2023-03-31,C33729,MONITOR,3,659.57,533 MAIN ST,CREDIT CARD,CANCELLED,TRK35649833,6,SAVE10,EMAIL,1978.71
ORD201011,2024-12-03,C47823,PHONE,2,478.36,654 MAIN ST,ONLINE,SHIPPED,TRK22271097,3,NO_COUPON,GOOGLE,956.72
ORD201012,2024-12-03,C84570,PRINTER,4,30.05,301 MAIN ST,ONLINE,RETURNED,TRK12551882,6,NO_COUPON,FACEBOOK,120.2
ORD201013,2025-04-26,C91123,LAPTOP,4,300.56,842 MAIN ST,CASH,CANCELLED,TRK49568409,9,FREESHIP,FACEBOOK,1202.24
ORD201014,2024-02-04,C92548,TABLET,5,226.45,160 MAIN ST,DEBIT CARD,RETURNED,TRK21682892,6,FREESHIP,EMAIL,1132.25
ORD201015,2024-01-26,C97454,PRINTER,2,349.4,892 MAIN ST,ONLINE,SHIPPED,TRK73249329,2,SAVE10,INSTAGRAM,698.8
ORD201016,2023-12-29,C20257,TABLET,5,268.78,669 MAIN ST,DEBIT CARD,DELIVERED,TRK62135578,7,WINTER15,EMAIL,1343.9
ORD201017,2024-08-25,C51694,CHAIR,2,680.85,953 MAIN ST,GIFT CARD,DELIVERED,TRK83122112,6,FREESHIP,REFERRAL,1361.7
ORD201018,2023-07-08,C77499,LAPTOP,3,182.48,209 MAIN ST,CASH,DELIVERED,TRK20703086,3,NO_COUPON,INSTAGRAM,547.4399999999999
ORD201019,2024-04-06,C28386,DESK,1,277.09,293 MAIN ST,CASH,RETURNED,TRK32954229,2,SAVE10,REFERRAL,277.09
ORD201020,2024-04-22,C50211,TABLET,2,26.5,312 MAIN ST,ONLINE,DELIVERED,TRK47787981,3,SAVE10,INSTAGRAM,53.0
ORD201021,2023-10-23,C74519,PHONE,3,315.27,309 MAIN ST,CREDIT CARD,CANCELLED,TRK97351945,4,SAVE10,EMAIL,945.81
ORD201022,2025-02-24,C19071,TABLET,3,450.98,396 MAIN ST,CREDIT CARD,SHIPPED,TRK66537096,8,SAVE10,REFERRAL,1352.94
ORD201023,2024-09-23,C65251,LAPTOP,5,233.67,291 MAIN ST,CASH,SHIPPED,TRK32059025,10,NO_COUPON,REFERRAL,1168.35
ORD201024,2024-01-29,C90612,CHAIR,3,367.75,731 MAIN ST,CASH,PENDING,TRK93022878,7,FREESHIP,FACEBOOK,1103.25
ORD201025,2025-05-17,C28406,CHAIR,1,23.53,174 MAIN ST,GIFT CARD,DELIVERED,TRK98841457,2,FREESHIP,INSTAGRAM,23.53
ORD201026,2023-05-01,C55454,MONITOR,1,677.48,807 MAIN ST,ONLINE,DELIVERED,TRK13281370,1,WINTER15,FACEBOOK,677.48
ORD201027,2024-05-21,C93467,LAPTOP,4,554.83,983 MAIN ST,CASH,RETURNED,TRK77377373,6,NO_COUPON,GOOGLE,2219.32
ORD201028,2023-02-17,C60042,DESK,4,440.31,610 MAIN ST,CASH,CANCELLED,TRK84651559,6,NO_COUPON,INSTAGRAM,1761.24
ORD201029,2025-03-01,C44733,DESK,1,87.06,851 MAIN ST,CREDIT CARD,SHIPPED,TRK41500198,4,FREESHIP,EMAIL,87.06
ORD201030,2023-10-02,C61773,PHONE,4,245.28,176 MAIN ST,CREDIT CARD,DELIVERED,TRK12936357,6,WINTER15,EMAIL,981.12
ORD201031,2023-02-28,C59183,PHONE,5,664.51,136 MAIN ST,DEBIT CARD,PENDING,TRK18129706,8,SAVE10,EMAIL,3322.55
ORD201032,2023-04-20,C26188,CHAIR,1,618.68,990 MAIN ST,ONLINE,DELIVERED,TRK61634201,6,WINTER15,REFERRAL,618.68
ORD201033,2024-12-24,C20338,MONITOR,1,370.85,331 MAIN ST,GIFT CARD,DELIVERED,TRK30654048,2,FREESHIP,REFERRAL,370.85
ORD201034,2024-06-16,C84524,PRINTER,4,517.98,766 MAIN ST,CASH,CANCELLED,TRK76751888,8,FREESHIP,FACEBOOK,2071.92
ORD201035,2023-11-12,C70315,LAPTOP,4,506.11,911 MAIN ST,CASH,CANCELLED,TRK97732085,5,NO_COUPON,REFERRAL,2024.44
ORD201036,2024-05-31,C98278,PHONE,3,413.83,552 MAIN ST,GIFT CARD,SHIPPED,TRK49684737,8,SAVE10,FACEBOOK,1241.49
ORD201037,2023-12-13,C32347,PRINTER,1,249.81,408 MAIN ST,CASH,PENDING,TRK54073964,1,SAVE10,GOOGLE,249.81
ORD201038,2025-03-15,C77961,TABLET,3,362.53,422 MAIN ST,DEBIT CARD,RETURNED,TRK28969024,5,NO_COUPON,FACEBOOK,1087.59
ORD201039,2025-06-28,C49137,DESK,2,299.23,177 MAIN ST,CREDIT CARD,CANCELLED,TRK79362428,2,WINTER15,INSTAGRAM,598.46
ORD201040,2023-11-15,C13169,TABLET,1,536.07,932 MAIN ST,DEBIT CARD,DELIVERED,TRK66288666,5,FREESHIP,GOOGLE,536.07
ORD201041,2023-02-11,C21167,MONITOR,4,558.9,948 MAIN ST,GIFT CARD,SHIPPED,TRK97737564,9,WINTER15,GOOGLE,2235.6
ORD201042,2024-12-09,C59724,TABLET,2,409.75,414 MAIN ST,DEBIT CARD,SHIPPED,TRK67878272,2,WINTER15,FACEBOOK,819.5
ORD201043,2025-01-11,C43965,TABLET,2,179.96,675 MAIN ST,GIFT CARD,SHIPPED,TRK94346739,5,NO_COUPON,INSTAGRAM,359.92
ORD201044,2025-06-22,C63018,PRINTER,1,38.49,215 MAIN ST,CREDIT CARD,DELIVERED,TRK52335337,4,FREESHIP,REFERRAL,38.49
ORD201045,2024-09-20,C11893,LAPTOP,5,316.4,671 MAIN ST,GIFT CARD,RETURNED,TRK72012758,7,NO_COUPON,EMAIL,1582.0
ORD201046,2024-10-07,C85421,TABLET,3,547.15,466 MAIN ST,ONLINE,SHIPPED,TRK16524006,4,WINTER15,INSTAGRAM,1641.45
ORD201047,2023-06-23,C81726,CHAIR,4,540.34,394 MAIN ST,GIFT CARD,SHIPPED,TRK69872994,6,WINTER15,REFERRAL,2161.36
ORD201048,2024-09-09,C57601,MONITOR,4,73.65,889 MAIN ST,DEBIT CARD,SHIPPED,TRK21153699,9,NO_COUPON,GOOGLE,294.6
ORD201049,2024-07-18,C60575,DESK,5,391.86,587 MAIN ST,CREDIT CARD,SHIPPED,TRK44468232,6,NO_COUPON,INSTAGRAM,1959.3
ORD201050,2023-08-20,C70659,LAPTOP,5,69.7,722 MAIN ST,ONLINE,RETURNED,TRK49663597,9,NO_COUPON,INSTAGRAM,348.5
ORD201051,2025-03-05,C35043,MONITOR,5,26.43,820 MAIN ST,GIFT CARD,SHIPPED,TRK65097450,5,FREESHIP,FACEBOOK,132.15
ORD201052,2023-09-11,C12301,TABLET,1,531.74,493 MAIN ST,ONLINE,SHIPPED,TRK25145796,1,WINTER15,GOOGLE,531.74
ORD201053,2024-09-15,C32798,PHONE,2,496.62,679 MAIN ST,ONLINE,PENDING,TRK37375451,2,SAVE10,INSTAGRAM,993.24
ORD201054,2023-11-29,C42949,PRINTER,1,660.66,447 MAIN ST,DEBIT CARD,DELIVERED,TRK46415143,3,WINTER15,INSTAGRAM,660.66
